transaction_id,customer_id,items_total,total_amount,order_date
557896,17611,43,114.88,2023-07-21
557897,13881,189,382.25,2023-09-22
557898,17314,509,517.05,2023-08-10
557900,13098,323,617.7,2023-09-26
557933,13014,133,460.75,2023-08-09
557935,13929,100,429.8,2023-11-06
557939,12697,162,390.5,2023-07-24
557940,18017,100,179.0,2023-02-20
557942,13725,28,114.1,2023-03-21
557948,13937,123,158.85,2023-01-21
557949,15530,293,437.75,2023-06-03
557950,17848,41,144.56,2023-12-06
557951,14825,83,181.45,2023-05-25
557952,14584,82,213.45,2023-10-17
557953,12748,40,35.01,2023-12-05
557954,15023,257,817.83,2023-09-22
557955,16175,149,269.91,2023-12-19
557956,18283,146,192.8,2023-09-10
557957,13969,253,551.72,2023-10-30
557958,16161,166,305.7,2023-01-22
557959,17351,64,228.7,2023-11-21
557960,15453,84,145.04,2023-01-22
557961,18257,92,214.4,2023-03-21
557962,13709,465,736.78,2023-07-27
557963,13709,162,327.6,2023-01-05
557964,15498,165,272.26,2023-06-21
557966,15187,128,607.2,2023-10-09
557967,17704,168,497.9,2023-12-03
557968,17061,168,671.9,2023-07-12
557969,13856,230,169.5,2023-05-04
557970,16915,6,41.9,2023-12-27
557972,12500,73,185.64,2023-08-01
557973,12955,204,293.96,2023-06-09
557974,14541,100,301.9,2023-02-08
557975,15981,244,438.8,2023-07-07
557976,18118,129,158.99,2023-04-16
557995,17979,193,262.87,2023-11-28
558006,16626,3,119.85,2023-06-21
558027,14032,236,309.8,2023-08-13
558028,15128,385,374.4,2023-08-07
558030,16419,61,170.51,2023-10-25
558031,14180,37,168.55,2023-08-08
558035,15258,64,307.5,2023-08-12
558038,18219,88,200.47,2023-06-23
558039,18219,38,68.5,2023-04-08
558040,14309,142,177.46,2023-12-16
558041,12422,175,417.36,2023-02-26
558042,13870,125,241.47,2023-12-20
558043,13425,520,773.08,2023-06-03
558044,13870,34,112.5,2023-05-27
558045,12615,413,634.74,2023-07-20
558049,15850,239,116.16,2023-09-22
558053,15027,119,312.85,2023-10-14
558054,12971,118,60.9,2023-11-23
558056,15186,162,229.26,2023-11-08
558057,15665,492,765.79,2023-09-25
558058,14766,251,365.11,2023-01-17
558062,13784,340,603.96,2023-04-18
558063,16395,518,513.74,2023-10-07
558065,16419,23,63.25,2023-08-08
558067,14156,571,930.71,2023-01-09
558069,14156,48,69.6,2023-12-27
558070,12843,24,20.4,2023-06-03
558073,13004,320,371.76,2023-11-05
558074,13791,700,937.0,2023-02-05
558075,17858,116,484.4,2023-04-22
558076,14031,174,913.36,2023-05-18
558077,13408,574,708.06,2023-07-01
558078,13408,12,35.4,2023-05-08
558079,17402,42,151.66,2023-06-14
558083,17284,83,108.53,2023-04-14
558084,14837,550,465.18,2023-05-01
558085,13021,173,387.47,2023-07-17
558086,16728,110,221.38,2023-02-04
558087,17323,164,135.37,2023-03-11
558089,13505,408,667.03,2023-03-04
558090,14808,2,79.9,2023-12-15
558092,14808,20,172.89,2023-01-12
558093,17969,21,103.0,2023-03-19
558094,14795,17,131.45,2023-03-07
558096,15532,171,536.59,2023-08-08
558098,18044,142,222.32,2023-09-03
558099,17593,417,849.36,2023-12-28
558100,17768,123,385.83,2023-03-23
558101,18112,110,196.64,2023-03-12
558102,17372,68,185.82,2023-06-10
558103,13767,80,413.6,2023-06-29
558104,13668,56,184.82,2023-01-14
558105,15644,271,380.35,2023-10-30
558107,17811,75,124.76,2023-04-11
558108,12548,49,95.2,2023-12-10
558109,12474,15,44.25,2023-03-22
558111,17114,7,45.5,2023-10-02
558113,14911,314,616.17,2023-07-22
558114,14911,79,200.15,2023-02-20
558115,16003,397,573.7,2023-09-06
558121,13453,58,171.98,2023-12-12
558122,16570,256,348.12,2023-12-08
558123,15834,271,510.45,2023-04-02
558124,12493,119,201.24,2023-08-06
558125,16422,656,1112.32,2023-01-10
558126,15482,251,666.06,2023-06-19
558127,13777,120,406.8,2023-12-06
558159,16904,70,167.59,2023-12-12
558181,17980,226,248.7,2023-05-23
558182,17386,228,434.04,2023-04-01
558183,15996,53,141.03,2023-08-06
558191,16869,72,154.15,2023-04-12
558192,16029,200,348.0,2023-10-16
558193,16029,288,768.0,2023-09-14
558194,14583,172,162.82,2023-05-03
558195,17735,528,701.88,2023-06-08
558196,16033,267,626.41,2023-07-17
558197,14298,1716,666.68,2023-04-05
558198,14104,70,111.26,2023-09-29
558199,17110,50,163.3,2023-01-14
558200,15976,150,217.65,2023-03-03
558201,15838,196,318.2,2023-06-01
558203,17386,72,179.28,2023-05-18
558204,18193,124,243.76,2023-09-07
558232,17841,317,432.7,2023-12-07
558233,18073,263,339.26,2023-01-08
558234,18073,60,65.4,2023-10-10
558235,16242,201,453.69,2023-06-24
558237,12867,592,613.91,2023-05-17
558241,15932,292,310.12,2023-10-22
558247,14167,31,130.85,2023-05-28
558248,13798,392,576.08,2023-08-13
558259,15304,26,110.3,2023-08-13
558260,16945,286,310.0,2023-12-16
558261,16945,24,10.08,2023-11-02
558262,14646,8998,10174.94,2023-02-01
558263,14646,424,1113.6,2023-09-25
558264,16473,50,98.3,2023-02-22
558265,12747,92,376.3,2023-02-23
558271,13895,188,382.46,2023-01-16
558276,16422,96,62.4,2023-07-17
558293,13656,377,216.95,2023-03-16
558294,16545,78,339.3,2023-09-01
558295,14481,255,333.65,2023-02-09
558310,16671,656,1382.88,2023-05-01
558311,14646,1588,2739.92,2023-07-14
558314,16672,144,361.8,2023-07-15
558315,15065,460,1452.35,2023-07-26
558317,14688,46,173.8,2023-04-16
558325,14351,12,51.0,2023-03-08
558328,15146,559,492.94,2023-05-09
558330,12748,207,289.24,2023-01-10
558331,17391,384,407.04,2023-01-27
558332,18241,8,59.6,2023-08-12
558333,13953,400,500.0,2023-01-30
558334,12599,109,134.28,2023-08-03
558335,17442,174,254.18,2023-10-07
558336,14364,182,315.6,2023-03-28
558338,16824,134,222.9,2023-12-30
558339,16928,133,174.05,2023-12-01
558341,14741,78,173.56,2023-07-28
558348,17188,223,307.99,2023-05-01
558350,17188,38,82.66,2023-05-21
558351,13767,106,273.9,2023-05-08
558352,17940,430,107.5,2023-02-01
558353,17940,432,108.0,2023-03-16
558355,13614,218,573.13,2023-10-10
558356,14854,12,15.0,2023-09-11
558358,17965,94,140.06,2023-03-26
558362,16029,648,1353.2,2023-11-06
558363,16029,144,530.4,2023-12-28
558365,13631,40,250.0,2023-06-27
558366,13631,96,510.72,2023-12-06
558367,16550,227,345.92,2023-02-06
558368,14329,803,960.08,2023-01-14
558370,17750,407,288.08,2023-04-14
558372,16200,231,550.57,2023-07-31
558375,13418,162,376.92,2023-02-11
558376,13418,80,60.8,2023-06-22
558381,15299,1,600.0,2023-04-12
558382,17997,261,322.53,2023-09-02
558383,18075,147,282.23,2023-12-14
558384,17389,84,395.7,2023-02-02
558385,16525,336,478.08,2023-10-15
558386,14883,88,47.92,2023-11-24
558387,17391,96,101.76,2023-09-16
558389,14383,201,242.09,2023-01-22
558390,13461,424,576.4,2023-03-30
558416,16059,123,303.6,2023-05-31
558417,14156,2086,2822.74,2023-06-18
558418,12901,208,259.98,2023-01-12
558419,17702,177,335.33,2023-02-26
558420,14577,89,178.63,2023-10-15
558421,15611,30,60.66,2023-06-16
558430,13238,104,227.7,2023-04-16
558431,14911,17,106.15,2023-12-16
558432,17730,225,342.21,2023-04-05
558435,13078,226,474.18,2023-07-12
558437,17799,112,175.89,2023-02-18
558440,17408,3,32.65,2023-10-24
558441,14606,68,145.48,2023-02-05
558442,15537,29,110.92,2023-03-16
558443,15189,200,403.44,2023-11-29
558447,15311,480,856.32,2023-08-05
558452,15208,134,258.12,2023-12-04
558454,17063,114,305.0,2023-11-10
558455,14327,139,311.65,2023-03-06
558456,17063,10,47.5,2023-09-27
558458,14527,14,125.95,2023-04-07
558459,15334,75,108.79,2023-03-02
558460,16779,270,406.46,2023-02-14
558461,13263,104,185.85,2023-11-28
558462,13982,271,326.34,2023-05-26
558467,17757,44,170.42,2023-09-21
558470,16801,15,140.85,2023-10-27
558472,16553,408,547.44,2023-06-26
558473,16553,200,237.2,2023-06-27
558474,16553,48,204.0,2023-01-28
558478,16775,41,114.35,2023-02-03
558479,17837,28,119.8,2023-11-17
558480,15271,63,145.75,2023-04-30
558481,17675,149,483.01,2023-02-14
558482,16570,24,13.2,2023-03-29
558483,18171,53,219.83,2023-09-25
558484,14267,250,679.88,2023-02-08
558501,13871,257,615.09,2023-07-02
558523,17949,2105,2231.3,2023-10-15
558524,13113,84,187.78,2023-10-09
558526,17949,4332,13355.4,2023-01-18
558527,12748,1,1.65,2023-05-14
558528,17949,560,812.0,2023-01-03
558529,17949,16,23.2,2023-06-17
558532,15039,149,324.66,2023-03-12
558533,16717,287,530.47,2023-12-23
558534,13988,521,567.42,2023-02-16
558535,16904,120,256.67,2023-01-29
558536,12424,532,1466.32,2023-11-26
558537,12424,208,294.64,2023-03-13
558538,15005,191,245.37,2023-07-13
558539,16556,217,445.42,2023-11-01
558540,17706,965,2662.17,2023-11-20
558542,13593,123,368.3,2023-10-22
558552,13694,1044,1948.92,2023-04-12
558554,17949,576,2390.4,2023-06-01
558555,15578,52,127.1,2023-03-16
558556,17954,94,131.06,2023-05-02
558557,13282,88,428.4,2023-03-22
558558,17841,205,299.09,2023-12-25
558560,17841,1,5.95,2023-12-10
558561,13742,26,199.7,2023-01-23
558562,16401,242,309.9,2023-09-08
558563,14561,192,344.92,2023-02-26
558564,14057,309,482.6,2023-10-25
558565,14803,106,114.76,2023-03-19
558567,14191,196,318.9,2023-05-27
558568,16316,257,363.78,2023-10-14
558570,17673,130,142.52,2023-02-15
558571,17017,698,810.26,2023-10-24
558572,14282,120,228.1,2023-08-22
558573,17017,8,30.0,2023-05-05
558574,17017,84,97.2,2023-08-30
558608,12524,167,289.1,2023-01-23
558611,16475,34,57.9,2023-07-17
558612,17949,828,877.68,2023-11-24
558613,14911,394,756.36,2023-10-13
558616,16045,157,269.4,2023-10-09
558619,14401,314,316.7,2023-11-24
558620,15584,48,150.4,2023-11-26
558621,13745,496,300.04,2023-09-10
558622,16357,33,120.05,2023-02-22
558623,12395,103,163.9,2023-04-28
558624,14560,2,17.0,2023-06-06
558625,14132,190,301.06,2023-05-22
558626,12569,47,95.28,2023-11-22
558627,14711,7,311.86,2023-04-12
558628,12626,583,814.74,2023-05-21
558629,15615,24,32.4,2023-01-21
558630,15615,310,646.82,2023-03-09
558631,17921,67,161.89,2023-08-13
558632,17930,349,303.54,2023-01-24
558633,16745,174,294.65,2023-06-23
558634,14506,38,264.8,2023-01-29
558635,16498,42,91.22,2023-09-17
558636,14702,60,165.5,2023-10-01
558637,17891,393,203.86,2023-10-04
558638,16317,256,462.58,2023-09-01
558639,13492,152,360.8,2023-03-14
558640,14911,82,138.5,2023-08-01
558641,17865,330,831.34,2023-02-25
558642,17667,182,394.34,2023-03-21
558643,13534,202,410.9,2023-08-21
558644,14156,19,679.1,2023-03-25
558647,14868,212,439.74,2023-05-22
558653,14868,12,17.4,2023-12-27
558671,17123,246,345.3,2023-07-26
558679,17800,81,124.9,2023-10-11
558684,14016,697,976.58,2023-03-26
558685,17706,108,276.8,2023-07-14
558686,17706,137,184.2,2023-08-18
558687,12598,285,298.64,2023-10-03
558696,16746,336,587.3,2023-01-29
558699,12494,79,153.22,2023-12-17
558700,17920,267,295.38,2023-03-02
558701,16866,21,108.95,2023-11-18
558702,12748,80,151.62,2023-05-03
558703,13730,239,306.75,2023-04-04
558704,17505,287,658.85,2023-10-23
558705,12748,34,37.78,2023-11-25
558706,16839,320,416.96,2023-10-07
558707,12748,118,96.61,2023-01-20
558708,12748,6,10.76,2023-01-01
558709,17338,330,596.33,2023-07-22
558710,15483,13,26.46,2023-12-04
558711,15483,13,18.83,2023-10-24
558713,15483,122,69.02,2023-09-10
558714,17888,349,128.27,2023-05-21
558717,12710,61,71.4,2023-12-25
558718,16589,112,117.68,2023-05-19
558719,13576,132,351.48,2023-11-18
558721,14338,1,8.25,2023-09-01
558729,13450,424,440.64,2023-01-25
558731,13285,540,796.83,2023-12-25
558734,16498,3,9.75,2023-02-24
558737,17988,4,13.37,2023-11-14
558738,12922,370,405.38,2023-03-13
558740,16775,28,111.7,2023-02-01
558746,14415,143,215.75,2023-07-26
558747,15465,53,318.91,2023-10-13
558748,17800,71,115.75,2023-09-02
558749,16326,29,155.34,2023-01-22
558750,18226,257,450.81,2023-11-08
558751,16009,196,441.59,2023-09-05
558752,16931,146,272.26,2023-11-22
558754,15518,276,399.16,2023-03-01
558755,14053,115,154.25,2023-11-08
558756,12843,92,294.3,2023-08-22
558757,13148,93,219.01,2023-12-08
558758,17939,40,99.14,2023-07-19
558759,13148,186,247.52,2023-03-22
558760,16918,158,247.25,2023-12-02
558761,15033,100,169.8,2023-12-29
558762,15023,41,406.18,2023-10-21
558763,12841,160,209.52,2023-08-13
558765,17312,178,145.8,2023-07-27
558766,14257,107,306.33,2023-06-26
558767,13833,117,383.85,2023-03-07
558768,15952,17,76.55,2023-08-12
558769,17899,170,154.55,2023-12-21
558770,12748,60,115.55,2023-06-04
558771,17105,334,346.38,2023-04-15
558772,15007,69,156.91,2023-03-11
558773,17781,26,86.02,2023-06-17
558775,18102,1700,7786.0,2023-12-20
558776,18102,1200,5496.0,2023-09-24
558778,17160,360,471.22,2023-08-30
558779,16682,48,100.8,2023-04-04
558812,16265,346,750.9,2023-01-22
558813,12682,259,474.36,2023-02-26
558814,14049,135,226.93,2023-04-23
558841,12471,1,30.0,2023-11-12
558860,17975,128,244.43,2023-10-02
558861,13373,486,1067.88,2023-08-31
558862,13901,856,1561.09,2023-02-20
558863,17243,128,261.02,2023-12-25
558867,17765,40,109.33,2023-06-14
558868,13266,374,375.22,2023-02-11
558870,14145,228,1128.6,2023-04-03
558871,12557,1506,4146.34,2023-11-11
558872,17464,220,289.96,2023-12-02
558873,15290,270,457.3,2023-08-02
558875,13301,81,153.13,2023-09-13
558876,17841,189,345.72,2023-09-22
558877,17841,211,247.4,2023-03-22
558878,16385,85,126.62,2023-10-29
558879,12921,204,369.56,2023-12-17
558880,12921,8,70.8,2023-08-14
558881,12705,863,998.42,2023-10-02
558885,13267,109,227.95,2023-03-10
558886,13267,22,49.5,2023-01-27
558887,18265,224,488.55,2023-12-23
558888,14056,283,653.68,2023-06-15
558891,16861,24,70.8,2023-01-11
558892,17581,333,298.74,2023-04-24
558893,17581,88,62.6,2023-10-30
558894,16344,18,101.1,2023-10-21
558895,12619,1,389.68,2023-01-08
558900,15349,77,107.7,2023-03-01
558902,13001,395,770.07,2023-09-14
558906,15555,556,431.97,2023-09-19
558908,13338,256,487.02,2023-06-30
558909,13408,394,789.66,2023-12-23
558910,12989,576,1141.2,2023-11-29
558911,14189,236,321.46,2023-05-25
558912,17024,25,31.25,2023-12-05
558916,16985,206,663.18,2023-05-07
558917,12980,24,838.8,2023-08-12
558918,15646,24,107.6,2023-05-01
558919,15078,235,455.45,2023-10-22
558920,15078,34,104.34,2023-12-11
558921,15078,10,20.8,2023-10-26
558922,16782,40,157.4,2023-06-19
558923,16837,20,97.0,2023-06-24
558924,15785,245,318.03,2023-03-07
558925,15785,12,17.4,2023-01-12
558926,17469,189,440.71,2023-12-18
558927,18177,181,324.17,2023-03-11
558933,16098,67,289.95,2023-07-27
558959,16103,126,351.14,2023-01-23
558963,14235,622,1088.5,2023-05-18
558964,14235,363,449.81,2023-06-16
558970,18232,107,129.64,2023-08-20
558990,13489,40,51.36,2023-12-21
558991,14606,101,119.98,2023-03-14
558992,14223,261,351.69,2023-11-14
558993,16729,365,504.98,2023-07-13
558994,13854,98,349.54,2023-12-18
558995,17671,213,311.82,2023-10-01
558996,13085,44,137.98,2023-04-25
558999,15806,139,221.52,2023-03-26
559000,14099,104,235.63,2023-10-08
559001,18198,106,300.8,2023-01-14
559002,12971,200,72.0,2023-11-24
559004,12428,228,632.44,2023-03-09
559005,13183,166,302.18,2023-02-15
559006,14905,146,307.6,2023-07-22
559009,15549,262,689.58,2023-10-09
559010,14911,21,205.6,2023-09-20
559011,17049,291,694.57,2023-02-28
559013,13414,606,467.7,2023-07-22
559014,14262,213,305.5,2023-07-18
559015,13098,143,396.9,2023-02-05
559016,14051,150,672.9,2023-08-10
559017,14034,294,455.17,2023-03-02
559018,18203,43,160.42,2023-07-18
559020,14034,13,18.74,2023-04-09
559021,16525,230,532.94,2023-06-24
559023,18142,984,737.04,2023-04-30
559024,16616,110,210.1,2023-04-09
559025,16338,94,214.8,2023-12-04
559026,16146,60,75.0,2023-10-28
559027,17046,510,642.02,2023-06-20
559028,12839,234,330.6,2023-12-16
559029,16316,24,19.92,2023-08-02
559032,17511,1502,2156.44,2023-09-21
559034,13109,260,369.85,2023-08-08
559035,13695,93,139.68,2023-11-13
559036,12637,321,662.35,2023-02-02
559044,17306,460,426.2,2023-01-30
559045,14352,114,178.74,2023-02-18
559046,14352,14,54.9,2023-12-30
559047,13082,1342,1278.1,2023-09-19
559048,13027,1920,768.0,2023-09-05
559050,13694,1120,600.72,2023-01-25
559056,14645,303,356.99,2023-10-28
559057,13089,400,561.34,2023-01-02
559058,12407,522,719.06,2023-01-06
559060,15738,260,302.2,2023-11-30
559061,17220,135,197.24,2023-12-11
559062,13253,948,553.92,2023-08-22
559063,17220,178,173.86,2023-11-17
559064,15673,200,318.66,2023-02-04
559068,17841,80,190.19,2023-08-18
559070,13468,75,110.55,2023-04-04
559091,17905,110,224.84,2023-05-03
559092,16829,99,197.22,2023-07-11
559095,13198,301,431.57,2023-03-25
559096,12830,1036,647.92,2023-01-31
559097,17562,90,109.0,2023-08-14
559098,16029,288,605.76,2023-05-13
559106,15889,65,148.0,2023-08-03
559107,15334,114,127.53,2023-02-11
559108,13094,192,223.68,2023-11-27
559109,15021,79,202.38,2023-03-15
559110,14145,120,594.0,2023-11-01
559111,17440,84,61.8,2023-02-05
559112,17315,99,215.25,2023-08-08
559113,13217,100,85.0,2023-05-09
559120,16393,248,380.45,2023-10-30
559121,13599,313,308.18,2023-06-20
559122,15159,778,521.34,2023-08-05
559123,17341,187,251.18,2023-04-26
559124,14621,128,366.6,2023-07-03
559125,13985,211,437.38,2023-06-14
559126,17341,10,14.5,2023-02-16
559127,15971,145,301.9,2023-02-19
559128,17238,103,193.29,2023-07-19
559129,17705,74,167.5,2023-08-12
559130,15189,244,412.2,2023-09-24
559131,18144,93,202.1,2023-04-25
559132,15053,257,255.95,2023-09-15
559133,17861,581,701.93,2023-12-06
559134,12700,597,1056.62,2023-06-19
559135,12455,103,134.5,2023-11-28
559137,17861,8,5.2,2023-03-23
559138,16919,173,215.74,2023-12-23
559139,15061,515,477.9,2023-09-05
559141,15311,380,683.91,2023-04-07
559142,17719,109,381.17,2023-07-21
559143,15581,24,67.79,2023-09-04
559144,12921,161,312.75,2023-02-04
559145,17404,3242,2825.1,2023-07-08
559146,12921,244,615.3,2023-07-16
559148,12450,64,96.0,2023-07-06
559150,14002,59,224.79,2023-01-13
559151,17389,60,473.7,2023-04-10
559152,14214,53,76.95,2023-07-19
559153,13804,168,321.14,2023-07-13
559154,17045,34,108.4,2023-04-02
559155,13418,394,221.0,2023-09-10
559156,13418,24,79.62,2023-10-12
559157,13999,167,307.03,2023-08-12
559158,17428,259,345.65,2023-12-12
559160,17293,150,235.82,2023-11-24
559164,16422,406,587.46,2023-10-24
559165,12977,12,39.24,2023-09-13
559167,17997,276,532.21,2023-02-28
559168,13263,76,145.96,2023-01-23
559169,16722,711,311.46,2023-04-26
559170,16942,86,179.35,2023-01-26
559171,17651,195,377.61,2023-10-20
559172,17651,12,65.4,2023-12-30
559173,12540,216,416.62,2023-12-27
559174,18263,720,503.8,2023-04-17
559185,15512,12,19.8,2023-02-05
559187,12507,11,46.75,2023-10-18
559199,15288,148,382.36,2023-12-04
559200,13291,233,361.11,2023-07-29
559201,14217,23,95.75,2023-08-26
559202,13583,725,781.03,2023-01-27
559203,17723,200,830.0,2023-09-09
559204,13798,540,909.24,2023-03-12
559205,18073,252,246.36,2023-08-12
559206,18073,109,128.16,2023-11-10
559237,15267,216,372.0,2023-04-11
559254,16814,154,300.03,2023-06-25
559255,13027,1920,768.0,2023-04-17
559256,15249,456,819.0,2023-07-24
559289,15719,255,433.25,2023-07-17
559293,16743,15,28.88,2023-03-25
559295,12362,144,303.76,2023-10-27
559297,16743,404,403.53,2023-04-20
559298,12471,298,739.64,2023-08-22
559299,16929,200,229.14,2023-06-22
559300,12471,148,208.62,2023-06-17
559301,13842,164,336.8,2023-09-23
559302,14527,28,117.8,2023-04-24
559305,17892,69,142.1,2023-10-17
559306,18236,82,171.45,2023-11-13
559307,15356,268,361.83,2023-03-07
559308,13158,194,306.42,2023-08-11
559310,15505,630,944.16,2023-05-07
559311,14459,760,1837.92,2023-09-06
559312,14180,12,97.5,2023-01-22
559313,16325,58,225.2,2023-05-25
559315,13456,101,430.0,2023-09-04
559316,12647,143,276.6,2023-10-24
559317,17611,137,285.83,2023-04-26
559318,18013,261,177.21,2023-05-22
559319,18013,24,10.08,2023-12-09
559320,13208,88,134.86,2023-02-08
559321,17069,245,422.72,2023-11-21
559322,15769,1372,2609.0,2023-06-05
559323,12971,128,203.6,2023-08-26
559324,12971,148,158.4,2023-05-14
559325,17560,164,219.78,2023-02-27
559326,13835,134,208.89,2023-05-17
559327,13681,96,203.46,2023-08-04
559328,13743,360,275.76,2023-02-20
559329,15241,318,205.1,2023-01-08
559330,17696,303,400.1,2023-03-07
559331,16156,214,349.92,2023-11-20
559332,14021,40,130.2,2023-02-07
559333,16112,192,23.04,2023-11-29
559336,17315,116,113.96,2023-12-05
559339,13752,84,90.6,2023-01-02
559340,13699,66,308.58,2023-09-30
559341,15144,214,443.2,2023-07-04
559342,14493,327,611.22,2023-06-25
559343,17961,1,4.25,2023-05-21
559346,13486,140,202.16,2023-11-03
559349,15150,184,292.82,2023-04-21
559350,16842,179,346.38,2023-03-02
559352,17837,27,126.45,2023-05-22
559353,13302,5,63.75,2023-06-19
559354,16012,219,365.05,2023-01-09
559355,17007,59,112.71,2023-08-04
559356,15416,390,869.9,2023-06-14
559357,17107,581,2215.25,2023-11-01
